"date","country","ticker","field","value"
2005-04-29,"South Africa","MXZA Index","PX_TO_FREE_CASH_FLOW",19.4042
2005-04-29,"South Africa","MXZA Index","PX_TO_SALES_RATIO",0.9724
2005-04-29,"South Africa","MXZA Index","RETURN_COM_EQY",18.7744
2005-04-29,"South Africa","MXZA Index","RETURN_ON_ASSET",2.4842
2005-04-29,"South Africa","MXZA Index","TRAIL_12M_EPS",28.1707
2005-04-29,"South Korea","MXKR Index","PE_RATIO",7.2127
2005-04-29,"South Korea","MXKR Index","PROF_MARGIN",8.5881
2005-04-29,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",1.306
2005-04-29,"South Korea","MXKR Index","PX_TO_CASH_FLOW",3.7035
2005-04-29,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",11.8233
2005-04-29,"South Korea","MXKR Index","PX_TO_SALES_RATIO",0.5867
2005-04-29,"South Korea","MXKR Index","RETURN_COM_EQY",17.9741
2005-04-29,"South Korea","MXKR Index","RETURN_ON_ASSET",3.8436
2005-04-29,"South Korea","MXKR Index","TRAIL_12M_EPS",34.6584
2005-04-29,"Taiwan","TAMSCI Index","PE_RATIO",12.7331
2005-04-29,"Taiwan","TAMSCI Index","PROF_MARGIN",12.7287
2005-04-29,"Taiwan","TAMSCI Index","PX_TO_BOOK_RATIO",1.8974
2005-04-29,"Taiwan","TAMSCI Index","PX_TO_CASH_FLOW",8.8534
2005-04-29,"Taiwan","TAMSCI Index","PX_TO_FREE_CASH_FLOW",21.0588
2005-04-29,"Taiwan","TAMSCI Index","PX_TO_SALES_RATIO",1.568
2005-04-29,"Taiwan","TAMSCI Index","RETURN_COM_EQY",15.3714
2005-04-29,"Taiwan","TAMSCI Index","RETURN_ON_ASSET",2.9261
2005-04-29,"Taiwan","TAMSCI Index","TRAIL_12M_EPS",19.5949
2005-04-29,"Thailand","MXTH Index","PE_RATIO",10.4213
2005-04-29,"Thailand","MXTH Index","PROF_MARGIN",15.1301
2005-04-29,"Thailand","MXTH Index","PX_TO_BOOK_RATIO",2.2973
2005-04-29,"Thailand","MXTH Index","PX_TO_CASH_FLOW",6.6635
2005-04-29,"Thailand","MXTH Index","PX_TO_FREE_CASH_FLOW",17.3609
2005-04-29,"Thailand","MXTH Index","PX_TO_SALES_RATIO",1.5684
2005-04-29,"Thailand","MXTH Index","RETURN_COM_EQY",22.0555
2005-04-29,"Thailand","MXTH Index","RETURN_ON_ASSET",3.9691
2005-04-29,"Thailand","MXTH Index","TRAIL_12M_EPS",24.402
2005-04-29,"Turkey","MXTR Index","PE_RATIO",11.0052
2005-04-29,"Turkey","MXTR Index","PROF_MARGIN",6.2986
2005-04-29,"Turkey","MXTR Index","PX_TO_BOOK_RATIO",1.2247
2005-04-29,"Turkey","MXTR Index","PX_TO_CASH_FLOW",6.2351
2005-04-29,"Turkey","MXTR Index","PX_TO_SALES_RATIO",0.6811
2005-04-29,"Turkey","MXTR Index","RETURN_COM_EQY",11.3255
2005-04-29,"Turkey","MXTR Index","RETURN_ON_ASSET",2.8625
2005-04-29,"Turkey","MXTR Index","TRAIL_12M_EPS",36417.2571
2005-05-31,"Brazil","MXBR Index","PE_RATIO",10.5509
2005-05-31,"Brazil","MXBR Index","PROF_MARGIN",16.2755
2005-05-31,"Brazil","MXBR Index","PX_TO_BOOK_RATIO",2.9352
2005-05-31,"Brazil","MXBR Index","PX_TO_CASH_FLOW",8.2334
2005-05-31,"Brazil","MXBR Index","PX_TO_FREE_CASH_FLOW",18.9633
2005-05-31,"Brazil","MXBR Index","PX_TO_SALES_RATIO",1.7182
2005-05-31,"Brazil","MXBR Index","RETURN_COM_EQY",27.8036
2005-05-31,"Brazil","MXBR Index","RETURN_ON_ASSET",7.6123
2005-05-31,"Brazil","MXBR Index","TRAIL_12M_EPS",104.5751
2005-05-31,"Greece","MXGR Index","PE_RATIO",19.1265
2005-05-31,"Greece","MXGR Index","PROF_MARGIN",9.2859
2005-05-31,"Greece","MXGR Index","PX_TO_BOOK_RATIO",2.6119
2005-05-31,"Greece","MXGR Index","PX_TO_SALES_RATIO",1.7758
2005-05-31,"Greece","MXGR Index","RETURN_COM_EQY",13.6585
2005-05-31,"Greece","MXGR Index","RETURN_ON_ASSET",1.5188
2005-05-31,"Greece","MXGR Index","TRAIL_12M_EPS",4.6733
2005-05-31,"India","MXIN Index","BEST_CUR_EV_TO_EBITDA",11.5391
2005-05-31,"India","MXIN Index","BEST_DIV_YLD",5.5125
2005-05-31,"India","MXIN Index","PE_RATIO",14.9056
2005-05-31,"India","MXIN Index","PROF_MARGIN",10.3005
2005-05-31,"India","MXIN Index","PX_TO_BOOK_RATIO",3.6903
2005-05-31,"India","MXIN Index","PX_TO_CASH_FLOW",10.5664
2005-05-31,"India","MXIN Index","PX_TO_FREE_CASH_FLOW",21.6284
2005-05-31,"India","MXIN Index","PX_TO_SALES_RATIO",1.5924
2005-05-31,"India","MXIN Index","RETURN_COM_EQY",23.877
2005-05-31,"India","MXIN Index","RETURN_ON_ASSET",5.278
2005-05-31,"India","MXIN Index","TRAIL_12M_EPS",83.6392
2005-05-31,"Indonesia","MXID Index","PE_RATIO",11.6303
2005-05-31,"Indonesia","MXID Index","PROF_MARGIN",14.7227
2005-05-31,"Indonesia","MXID Index","PX_TO_BOOK_RATIO",3.0133
2005-05-31,"Indonesia","MXID Index","PX_TO_CASH_FLOW",4.7909
2005-05-31,"Indonesia","MXID Index","PX_TO_FREE_CASH_FLOW",24.1288
2005-05-31,"Indonesia","MXID Index","PX_TO_SALES_RATIO",1.7933
2005-05-31,"Indonesia","MXID Index","RETURN_COM_EQY",24.7392
2005-05-31,"Indonesia","MXID Index","RETURN_ON_ASSET",5.3464
2005-05-31,"Indonesia","MXID Index","TRAIL_12M_EPS",117.1253
2005-05-31,"Malaysia","MXMY Index","PE_RATIO",13.6968
2005-05-31,"Malaysia","MXMY Index","PROF_MARGIN",13.6911
2005-05-31,"Malaysia","MXMY Index","PX_TO_BOOK_RATIO",1.7979
2005-05-31,"Malaysia","MXMY Index","PX_TO_CASH_FLOW",8.4922
2005-05-31,"Malaysia","MXMY Index","PX_TO_FREE_CASH_FLOW",25.1928
2005-05-31,"Malaysia","MXMY Index","PX_TO_SALES_RATIO",1.8735
2005-05-31,"Malaysia","MXMY Index","RETURN_COM_EQY",13.1393
2005-05-31,"Malaysia","MXMY Index","RETURN_ON_ASSET",2.8158
2005-05-31,"Malaysia","MXMY Index","TRAIL_12M_EPS",23.4651
2005-05-31,"Mexico","MXMX Index","BEST_EPS",215.7199
2005-05-31,"Mexico","MXMX Index","BEST_PE_RATIO",12.9032
2005-05-31,"Mexico","MXMX Index","PE_RATIO",7.5029
2005-05-31,"Mexico","MXMX Index","PROF_MARGIN",13.4943
2005-05-31,"Mexico","MXMX Index","PX_TO_BOOK_RATIO",0.732
2005-05-31,"Mexico","MXMX Index","PX_TO_CASH_FLOW",4.5476
2005-05-31,"Mexico","MXMX Index","PX_TO_FREE_CASH_FLOW",6.6925
2005-05-31,"Mexico","MXMX Index","PX_TO_SALES_RATIO",1.0125
2005-05-31,"Mexico","MXMX Index","RETURN_COM_EQY",9.756
2005-05-31,"Mexico","MXMX Index","RETURN_ON_ASSET",3.077
2005-05-31,"Mexico","MXMX Index","TRAIL_12M_EPS",333.1078
2005-05-31,"Philippines","MXPH Index","PE_RATIO",11.2753
2005-05-31,"Philippines","MXPH Index","PROF_MARGIN",12.0639
2005-05-31,"Philippines","MXPH Index","PX_TO_BOOK_RATIO",1.8948
2005-05-31,"Philippines","MXPH Index","PX_TO_CASH_FLOW",6.5993
2005-05-31,"Philippines","MXPH Index","PX_TO_FREE_CASH_FLOW",13.6916
2005-05-31,"Philippines","MXPH Index","PX_TO_SALES_RATIO",1.329
2005-05-31,"Philippines","MXPH Index","RETURN_COM_EQY",16.9124
2005-05-31,"Philippines","MXPH Index","RETURN_ON_ASSET",3.5833
2005-05-31,"Philippines","MXPH Index","TRAIL_12M_EPS",30.6023
2005-05-31,"Poland","MXPL Index","PE_RATIO",11.0689
2005-05-31,"Poland","MXPL Index","PROF_MARGIN",9.8101
2005-05-31,"Poland","MXPL Index","PX_TO_BOOK_RATIO",1.9389
2005-05-31,"Poland","MXPL Index","PX_TO_CASH_FLOW",6.1046
2005-05-31,"Poland","MXPL Index","PX_TO_FREE_CASH_FLOW",6.2027
2005-05-31,"Poland","MXPL Index","PX_TO_SALES_RATIO",1.0856
2005-05-31,"Poland","MXPL Index","RETURN_COM_EQY",17.5199
2005-05-31,"Poland","MXPL Index","RETURN_ON_ASSET",4.3337
2005-05-31,"Poland","MXPL Index","TRAIL_12M_EPS",126.7409
2005-05-31,"South Africa","MXZA Index","PE_RATIO",12.5987
2005-05-31,"South Africa","MXZA Index","PROF_MARGIN",7.7471
2005-05-31,"South Africa","MXZA Index","PX_TO_BOOK_RATIO",2.4547
2005-05-31,"South Africa","MXZA Index","PX_TO_CASH_FLOW",10.1836
2005-05-31,"South Africa","MXZA Index","PX_TO_FREE_CASH_FLOW",20.8262
2005-05-31,"South Africa","MXZA Index","PX_TO_SALES_RATIO",1.03
2005-05-31,"South Africa","MXZA Index","RETURN_COM_EQY",18.4452
2005-05-31,"South Africa","MXZA Index","RETURN_ON_ASSET",2.3432
2005-05-31,"South Africa","MXZA Index","TRAIL_12M_EPS",28.0226
2005-05-31,"South Korea","MXKR Index","PE_RATIO",7.5378
2005-05-31,"South Korea","MXKR Index","PROF_MARGIN",7.5884
2005-05-31,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",1.3614
2005-05-31,"South Korea","MXKR Index","PX_TO_CASH_FLOW",3.9245
2005-05-31,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",11.9732
2005-05-31,"South Korea","MXKR Index","PX_TO_SALES_RATIO",0.5614
2005-05-31,"South Korea","MXKR Index","RETURN_COM_EQY",17.6985
2005-05-31,"South Korea","MXKR Index","RETURN_ON_ASSET",3.8682
2005-05-31,"South Korea","MXKR Index","TRAIL_12M_EPS",34.6584
2005-05-31,"Taiwan","TAMSCI Index","PE_RATIO",13.3736
2005-05-31,"Taiwan","TAMSCI Index","PROF_MARGIN",11.8597
2005-05-31,"Taiwan","TAMSCI Index","PX_TO_BOOK_RATIO",1.9651
2005-05-31,"Taiwan","TAMSCI Index","PX_TO_CASH_FLOW",9.6533
2005-05-31,"Taiwan","TAMSCI Index","PX_TO_FREE_CASH_FLOW",23.3874
2005-05-31,"Taiwan","TAMSCI Index","PX_TO_SALES_RATIO",1.5322
2005-05-31,"Taiwan","TAMSCI Index","RETURN_COM_EQY",15.18
2005-05-31,"Taiwan","TAMSCI Index","RETURN_ON_ASSET",2.9966
2005-05-31,"Taiwan","TAMSCI Index","TRAIL_12M_EPS",19.4197
2005-05-31,"Thailand","MXTH Index","PE_RATIO",9.6726
2005-05-31,"Thailand","MXTH Index","PROF_MARGIN",15.6493
2005-05-31,"Thailand","MXTH Index","PX_TO_BOOK_RATIO",2.2095
2005-05-31,"Thailand","MXTH Index","PX_TO_CASH_FLOW",6.4204
2005-05-31,"Thailand","MXTH Index","PX_TO_FREE_CASH_FLOW",14.0722
2005-05-31,"Thailand","MXTH Index","PX_TO_SALES_RATIO",1.5126
2005-05-31,"Thailand","MXTH Index","RETURN_COM_EQY",22.8435
2005-05-31,"Thailand","MXTH Index","RETURN_ON_ASSET",4.2522
2005-05-31,"Thailand","MXTH Index","TRAIL_12M_EPS",26.2787
2005-05-31,"Turkey","MXTR Index","PE_RATIO",11.658
2005-05-31,"Turkey","MXTR Index","PROF_MARGIN",6.2986
2005-05-31,"Turkey","MXTR Index","PX_TO_BOOK_RATIO",1.2973
2005-05-31,"Turkey","MXTR Index","PX_TO_CASH_FLOW",6.605
2005-05-31,"Turkey","MXTR Index","PX_TO_SALES_RATIO",0.7215
2005-05-31,"Turkey","MXTR Index","RETURN_COM_EQY",11.3255
2005-05-31,"Turkey","MXTR Index","RETURN_ON_ASSET",2.8625
2005-05-31,"Turkey","MXTR Index","TRAIL_12M_EPS",36417.2571
2005-06-30,"Brazil","MXBR Index","PE_RATIO",10.9517
2005-06-30,"Brazil","MXBR Index","PROF_MARGIN",16.2755
2005-06-30,"Brazil","MXBR Index","PX_TO_BOOK_RATIO",3.0467
2005-06-30,"Brazil","MXBR Index","PX_TO_CASH_FLOW",8.5462
2005-06-30,"Brazil","MXBR Index","PX_TO_FREE_CASH_FLOW",19.6837
2005-06-30,"Brazil","MXBR Index","PX_TO_SALES_RATIO",1.7834
2005-06-30,"Brazil","MXBR Index","RETURN_COM_EQY",27.8036
2005-06-30,"Brazil","MXBR Index","RETURN_ON_ASSET",7.6123
2005-06-30,"Brazil","MXBR Index","TRAIL_12M_EPS",104.5751
2005-06-30,"Greece","MXGR Index","PE_RATIO",18.0805
2005-06-30,"Greece","MXGR Index","PROF_MARGIN",10.07
2005-06-30,"Greece","MXGR Index","PX_TO_BOOK_RATIO",2.5827
2005-06-30,"Greece","MXGR Index","PX_TO_SALES_RATIO",1.8207
2005-06-30,"Greece","MXGR Index","RETURN_COM_EQY",14.2846
2005-06-30,"Greece","MXGR Index","RETURN_ON_ASSET",1.5377
2005-06-30,"Greece","MXGR Index","TRAIL_12M_EPS",5.0981
2005-06-30,"India","MXIN Index","BEST_CUR_EV_TO_EBITDA",13.1275
2005-06-30,"India","MXIN Index","BEST_DIV_YLD",5.1303
2005-06-30,"India","MXIN Index","PE_RATIO",15.5239
2005-06-30,"India","MXIN Index","PROF_MARGIN",11.4324
2005-06-30,"India","MXIN Index","PX_TO_BOOK_RATIO",3.7639
2005-06-30,"India","MXIN Index","PX_TO_CASH_FLOW",11.74
2005-06-30,"India","MXIN Index","PX_TO_FREE_CASH_FLOW",21.8959
2005-06-30,"India","MXIN Index","PX_TO_SALES_RATIO",1.7751
2005-06-30,"India","MXIN Index","RETURN_COM_EQY",24.2465
2005-06-30,"India","MXIN Index","RETURN_ON_ASSET",5.2246
2005-06-30,"India","MXIN Index","TRAIL_12M_EPS",80.1616
2005-06-30,"Indonesia","MXID Index","PE_RATIO",12.1274
2005-06-30,"Indonesia","MXID Index","PROF_MARGIN",14.7227
2005-06-30,"Indonesia","MXID Index","PX_TO_BOOK_RATIO",3.1421
2005-06-30,"Indonesia","MXID Index","PX_TO_CASH_FLOW",4.9957
2005-06-30,"Indonesia","MXID Index","PX_TO_FREE_CASH_FLOW",25.1601
2005-06-30,"Indonesia","MXID Index","PX_TO_SALES_RATIO",1.8699
2005-06-30,"Indonesia","MXID Index","RETURN_COM_EQY",24.7392
2005-06-30,"Indonesia","MXID Index","RETURN_ON_ASSET",5.3464
2005-06-30,"Indonesia","MXID Index","TRAIL_12M_EPS",117.1253
2005-06-30,"Malaysia","MXMY Index","PE_RATIO",14.4016
2005-06-30,"Malaysia","MXMY Index","PROF_MARGIN",12.7137
2005-06-30,"Malaysia","MXMY Index","PX_TO_BOOK_RATIO",1.8595
2005-06-30,"Malaysia","MXMY Index","PX_TO_CASH_FLOW",9.3155
2005-06-30,"Malaysia","MXMY Index","PX_TO_FREE_CASH_FLOW",24.9955
2005-06-30,"Malaysia","MXMY Index","PX_TO_SALES_RATIO",1.8277
2005-06-30,"Malaysia","MXMY Index","RETURN_COM_EQY",12.935
2005-06-30,"Malaysia","MXMY Index","RETURN_ON_ASSET",2.8221
2005-06-30,"Malaysia","MXMY Index","TRAIL_12M_EPS",23.2075
2005-06-30,"Mexico","MXMX Index","BEST_EPS",215.7199
2005-06-30,"Mexico","MXMX Index","BEST_PE_RATIO",13.63
2005-06-30,"Mexico","MXMX Index","PE_RATIO",7.9255
2005-06-30,"Mexico","MXMX Index","PROF_MARGIN",13.4943
2005-06-30,"Mexico","MXMX Index","PX_TO_BOOK_RATIO",0.7732
2005-06-30,"Mexico","MXMX Index","PX_TO_CASH_FLOW",4.8037
2005-06-30,"Mexico","MXMX Index","PX_TO_FREE_CASH_FLOW",7.0695
2005-06-30,"Mexico","MXMX Index","PX_TO_SALES_RATIO",1.0695
2005-06-30,"Mexico","MXMX Index","RETURN_COM_EQY",9.756
2005-06-30,"Mexico","MXMX Index","RETURN_ON_ASSET",3.077
2005-06-30,"Mexico","MXMX Index","TRAIL_12M_EPS",333.1078
2005-06-30,"Philippines","MXPH Index","PE_RATIO",11.2227
2005-06-30,"Philippines","MXPH Index","PROF_MARGIN",12.0639
2005-06-30,"Philippines","MXPH Index","PX_TO_BOOK_RATIO",1.8859
2005-06-30,"Philippines","MXPH Index","PX_TO_CASH_FLOW",6.5685
2005-06-30,"Philippines","MXPH Index","PX_TO_FREE_CASH_FLOW",13.6277
2005-06-30,"Philippines","MXPH Index","PX_TO_SALES_RATIO",1.3228
2005-06-30,"Philippines","MXPH Index","RETURN_COM_EQY",16.9124
2005-06-30,"Philippines","MXPH Index","RETURN_ON_ASSET",3.5833
2005-06-30,"Philippines","MXPH Index","TRAIL_12M_EPS",30.6023
2005-06-30,"Poland","MXPL Index","PE_RATIO",11.8148
2005-06-30,"Poland","MXPL Index","PROF_MARGIN",9.8101
2005-06-30,"Poland","MXPL Index","PX_TO_BOOK_RATIO",2.0518
2005-06-30,"Poland","MXPL Index","PX_TO_CASH_FLOW",6.5159
2005-06-30,"Poland","MXPL Index","PX_TO_FREE_CASH_FLOW",6.6206
2005-06-30,"Poland","MXPL Index","PX_TO_SALES_RATIO",1.1588
2005-06-30,"Poland","MXPL Index","RETURN_COM_EQY",17.3695
2005-06-30,"Poland","MXPL Index","RETURN_ON_ASSET",4.3254
2005-06-30,"Poland","MXPL Index","TRAIL_12M_EPS",126.7409
2005-06-30,"South Africa","MXZA Index","PE_RATIO",12.9301
2005-06-30,"South Africa","MXZA Index","PROF_MARGIN",7.834
2005-06-30,"South Africa","MXZA Index","PX_TO_BOOK_RATIO",2.6166
2005-06-30,"South Africa","MXZA Index","PX_TO_CASH_FLOW",10.5625
2005-06-30,"South Africa","MXZA Index","PX_TO_FREE_CASH_FLOW",21.6012
2005-06-30,"South Africa","MXZA Index","PX_TO_SALES_RATIO",1.0683
2005-06-30,"South Africa","MXZA Index","RETURN_COM_EQY",19.1697
2005-06-30,"South Africa","MXZA Index","RETURN_ON_ASSET",2.3767
2005-06-30,"South Africa","MXZA Index","TRAIL_12M_EPS",28.4012
2005-06-30,"South Korea","MXKR Index","PE_RATIO",7.82
2005-06-30,"South Korea","MXKR Index","PROF_MARGIN",7.5771
2005-06-30,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",1.3992
2005-06-30,"South Korea","MXKR Index","PX_TO_CASH_FLOW",4.0793
2005-06-30,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",12.5044
2005-06-30,"South Korea","MXKR Index","PX_TO_SALES_RATIO",0.5814
2005-06-30,"South Korea","MXKR Index","RETURN_COM_EQY",17.5402
2005-06-30,"South Korea","MXKR Index","RETURN_ON_ASSET",3.8334
2005-06-30,"South Korea","MXKR Index","TRAIL_12M_EPS",34.3495
2005-06-30,"Taiwan","TAMSCI Index","PE_RATIO",13.7919
2005-06-30,"Taiwan","TAMSCI Index","PROF_MARGIN",11.8597
2005-06-30,"Taiwan","TAMSCI Index","PX_TO_BOOK_RATIO",2.0266
2005-06-30,"Taiwan","TAMSCI Index","PX_TO_CASH_FLOW",9.9553
2005-06-30,"Taiwan","TAMSCI Index","PX_TO_FREE_CASH_FLOW",24.1189
2005-06-30,"Taiwan","TAMSCI Index","PX_TO_SALES_RATIO",1.5802
2005-06-30,"Taiwan","TAMSCI Index","RETURN_COM_EQY",15.18
2005-06-30,"Taiwan","TAMSCI Index","RETURN_ON_ASSET",2.9966
2005-06-30,"Taiwan","TAMSCI Index","TRAIL_12M_EPS",19.4197
2005-06-30,"Thailand","MXTH Index","PE_RATIO",9.8108
2005-06-30,"Thailand","MXTH Index","PROF_MARGIN",15.6493
2005-06-30,"Thailand","MXTH Index","PX_TO_BOOK_RATIO",2.241
2005-06-30,"Thailand","MXTH Index","PX_TO_CASH_FLOW",6.5121
2005-06-30,"Thailand","MXTH Index","PX_TO_FREE_CASH_FLOW",14.2733
2005-06-30,"Thailand","MXTH Index","PX_TO_SALES_RATIO",1.5342
2005-06-30,"Thailand","MXTH Index","RETURN_COM_EQY",22.8435
2005-06-30,"Thailand","MXTH Index","RETURN_ON_ASSET",4.2522
2005-06-30,"Thailand","MXTH Index","TRAIL_12M_EPS",26.2787
2005-06-30,"Turkey","MXTR Index","PE_RATIO",12.691
2005-06-30,"Turkey","MXTR Index","PROF_MARGIN",5.903
2005-06-30,"Turkey","MXTR Index","PX_TO_BOOK_RATIO",1.3812
2005-06-30,"Turkey","MXTR Index","PX_TO_CASH_FLOW",6.9808
2005-06-30,"Turkey","MXTR Index","PX_TO_SALES_RATIO",0.7491
2005-06-30,"Turkey","MXTR Index","RETURN_COM_EQY",10.8829
2005-06-30,"Turkey","MXTR Index","RETURN_ON_ASSET",2.5389
2005-06-30,"Turkey","MXTR Index","TRAIL_12M_EPS",36644.9831
2005-07-29,"Brazil","MXBR Index","PE_RATIO",11.3144
2005-07-29,"Brazil","MXBR Index","PROF_MARGIN",16.2755
2005-07-29,"Brazil","MXBR Index","PX_TO_BOOK_RATIO",3.1476
2005-07-29,"Brazil","MXBR Index","PX_TO_CASH_FLOW",8.8292
2005-07-29,"Brazil","MXBR Index","PX_TO_FREE_CASH_FLOW",20.3356
2005-07-29,"Brazil","MXBR Index","PX_TO_SALES_RATIO",1.8425
2005-07-29,"Brazil","MXBR Index","RETURN_COM_EQY",27.8036
2005-07-29,"Brazil","MXBR Index","RETURN_ON_ASSET",7.6123
2005-07-29,"Brazil","MXBR Index","TRAIL_12M_EPS",104.5751
2005-07-29,"Greece","MXGR Index","PE_RATIO",19.2452
2005-07-29,"Greece","MXGR Index","PROF_MARGIN",10.07
2005-07-29,"Greece","MXGR Index","PX_TO_BOOK_RATIO",2.7491
2005-07-29,"Greece","MXGR Index","PX_TO_SALES_RATIO",1.938
2005-07-29,"Greece","MXGR Index","RETURN_COM_EQY",14.2846
2005-07-29,"Greece","MXGR Index","RETURN_ON_ASSET",1.5377
2005-07-29,"Greece","MXGR Index","TRAIL_12M_EPS",5.0981
2005-07-29,"India","MXIN Index","BEST_CUR_EV_TO_EBITDA",11.2999
2005-07-29,"India","MXIN Index","BEST_DIV_YLD",2.7085
2005-07-29,"India","MXIN Index","BEST_EPS",21.6339
2005-07-29,"India","MXIN Index","BEST_PE_RATIO",14.4204
2005-07-29,"India","MXIN Index","BEST_ROE",20.7358
2005-07-29,"India","MXIN Index","BEST_SALES",141.5909
2005-07-29,"India","MXIN Index","PE_RATIO",16.3477
2005-07-29,"India","MXIN Index","PROF_MARGIN",11.4324
2005-07-29,"India","MXIN Index","PX_TO_BOOK_RATIO",3.9636
2005-07-29,"India","MXIN Index","PX_TO_CASH_FLOW",12.363
2005-07-29,"India","MXIN Index","PX_TO_FREE_CASH_FLOW",23.0578
2005-07-29,"India","MXIN Index","PX_TO_SALES_RATIO",1.8693
2005-07-29,"India","MXIN Index","RETURN_COM_EQY",24.2465
2005-07-29,"India","MXIN Index","RETURN_ON_ASSET",5.2246
2005-07-29,"India","MXIN Index","TRAIL_12M_EPS",79.4313
2005-07-29,"Indonesia","MXID Index","PE_RATIO",12.9257
2005-07-29,"Indonesia","MXID Index","PROF_MARGIN",14.7227
2005-07-29,"Indonesia","MXID Index","PX_TO_BOOK_RATIO",3.3541
2005-07-29,"Indonesia","MXID Index","PX_TO_CASH_FLOW",5.3326
2005-07-29,"Indonesia","MXID Index","PX_TO_FREE_CASH_FLOW",26.8573
2005-07-29,"Indonesia","MXID Index","PX_TO_SALES_RATIO",1.9961
2005-07-29,"Indonesia","MXID Index","RETURN_COM_EQY",24.7392
2005-07-29,"Indonesia","MXID Index","RETURN_ON_ASSET",5.3464
2005-07-29,"Indonesia","MXID Index","TRAIL_12M_EPS",117.1253
2005-07-29,"Malaysia","MXMY Index","PE_RATIO",14.9532
2005-07-29,"Malaysia","MXMY Index","PROF_MARGIN",12.6958
2005-07-29,"Malaysia","MXMY Index","PX_TO_BOOK_RATIO",1.9366
2005-07-29,"Malaysia","MXMY Index","PX_TO_CASH_FLOW",9.7569
2005-07-29,"Malaysia","MXMY Index","PX_TO_FREE_CASH_FLOW",26.4167
2005-07-29,"Malaysia","MXMY Index","PX_TO_SALES_RATIO",1.8952
2005-07-29,"Malaysia","MXMY Index","RETURN_COM_EQY",12.9736
2005-07-29,"Malaysia","MXMY Index","RETURN_ON_ASSET",2.9198
2005-07-29,"Malaysia","MXMY Index","TRAIL_12M_EPS",23.2075
2005-07-29,"Mexico","MXMX Index","BEST_EPS",215.7199
2005-07-29,"Mexico","MXMX Index","BEST_PE_RATIO",14.8938
2005-07-29,"Mexico","MXMX Index","PE_RATIO",5.2654
2005-07-29,"Mexico","MXMX Index","PROF_MARGIN",14.8258
2005-07-29,"Mexico","MXMX Index","PX_TO_BOOK_RATIO",0.842
2005-07-29,"Mexico","MXMX Index","PX_TO_CASH_FLOW",3.0568
2005-07-29,"Mexico","MXMX Index","PX_TO_FREE_CASH_FLOW",4.0763
2005-07-29,"Mexico","MXMX Index","PX_TO_SALES_RATIO",0.7806
2005-07-29,"Mexico","MXMX Index","RETURN_COM_EQY",15.9905
2005-07-29,"Mexico","MXMX Index","RETURN_ON_ASSET",5.4731
2005-07-29,"Mexico","MXMX Index","TRAIL_12M_EPS",582.1895
2005-07-29,"Philippines","MXPH Index","PE_RATIO",11.3638
2005-07-29,"Philippines","MXPH Index","PROF_MARGIN",12.0639
2005-07-29,"Philippines","MXPH Index","PX_TO_BOOK_RATIO",1.9096
2005-07-29,"Philippines","MXPH Index","PX_TO_CASH_FLOW",6.6511
2005-07-29,"Philippines","MXPH Index","PX_TO_FREE_CASH_FLOW",13.7991
2005-07-29,"Philippines","MXPH Index","PX_TO_SALES_RATIO",1.3394
2005-07-29,"Philippines","MXPH Index","RETURN_COM_EQY",16.9124
2005-07-29,"Philippines","MXPH Index","RETURN_ON_ASSET",3.5833
2005-07-29,"Philippines","MXPH Index","TRAIL_12M_EPS",30.6023
2005-07-29,"Poland","MXPL Index","PE_RATIO",12.6126
2005-07-29,"Poland","MXPL Index","PROF_MARGIN",9.8101
2005-07-29,"Poland","MXPL Index","PX_TO_BOOK_RATIO",2.1865
2005-07-29,"Poland","MXPL Index","PX_TO_CASH_FLOW",6.467
2005-07-29,"Poland","MXPL Index","PX_TO_FREE_CASH_FLOW",7.0554
2005-07-29,"Poland","MXPL Index","PX_TO_SALES_RATIO",1.2349
2005-07-29,"Poland","MXPL Index","RETURN_COM_EQY",17.3695
2005-07-29,"Poland","MXPL Index","RETURN_ON_ASSET",4.3254
2005-07-29,"Poland","MXPL Index","TRAIL_12M_EPS",126.7409
2005-07-29,"South Africa","MXZA Index","PE_RATIO",13.4338
2005-07-29,"South Africa","MXZA Index","PROF_MARGIN",7.9248
2005-07-29,"South Africa","MXZA Index","PX_TO_BOOK_RATIO",2.6681
2005-07-29,"South Africa","MXZA Index","PX_TO_CASH_FLOW",11.2279
2005-07-29,"South Africa","MXZA Index","PX_TO_SALES_RATIO",1.1232
2005-07-29,"South Africa","MXZA Index","RETURN_COM_EQY",18.808
2005-07-29,"South Africa","MXZA Index","RETURN_ON_ASSET",2.3683
2005-07-29,"South Africa","MXZA Index","TRAIL_12M_EPS",28.9453
2005-07-29,"South Korea","MXKR Index","PE_RATIO",8.8146
2005-07-29,"South Korea","MXKR Index","PROF_MARGIN",7.5289
2005-07-29,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",1.5556
2005-07-29,"South Korea","MXKR Index","PX_TO_CASH_FLOW",4.5263
2005-07-29,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",13.2493
